satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
0.08999999999999997,0.79,6.0,293.0,5.0,0.0,1,0,sales,low
0.63,0.72,1.9999999999999998,161.0,5.0,0.0,0,0,hr,medium
0.93,0.81,3.0,212.0,3.0,0.0,0,0,technical,low
0.28,0.94,6.0,167.0,3.0,1.0,0,0,RandD,low
0.59,0.59,4.0,197.0,7.0,0.0,0,0,product_mng,medium
0.64,0.72,4.0,253.0,4.0,0.0,0,0,RandD,medium
0.36,0.52,1.9999999999999998,146.0,3.0,0.0,1,0,sales,low
0.98,0.68,4.0,154.0,3.0,0.0,0,0,sales,low
0.18,0.64,3.0,223.0,4.0,1.0,0,0,sales,low
0.48,0.69,4.0,222.0,2.0,0.0,0,0,technical,low
0.81,0.99,3.0,239.0,2.0,1.0,0,0,technical,low
0.15000000000000002,0.7,4.0,220.0,4.0,0.0,0,0,hr,medium
0.19,0.85,6.0,210.0,4.0,0.0,0,0,support,low
0.14,0.98,6.0,221.0,5.0,0.0,0,0,product_mng,medium
0.66,0.81,3.0,174.0,3.0,0.0,0,0,technical,low
0.6,0.61,4.0,209.0,3.0,0.0,0,0,accounting,low
0.58,0.76,4.0,197.0,5.0,0.0,0,0,sales,medium
0.88,0.58,5.0,266.0,3.0,1.0,0,0,marketing,low
0.5,0.52,1.9999999999999998,178.0,2.0,0.0,0,0,support,low
0.64,0.52,4.0,271.0,2.0,1.0,0,0,hr,medium
0.67,0.75,4.0,133.0,2.0,0.0,0,0,product_mng,low
0.74,0.97,5.0,238.0,5.0,0.0,1,0,product_mng,low
0.71,0.98,5.0,213.0,3.0,0.0,0,0,sales,low
0.83,0.54,3.0,149.0,3.0,0.0,0,0,support,low
0.85,0.94,5.0,235.0,4.0,0.0,0,0,sales,low
0.91,1.0,4.0,257.0,5.0,0.0,1,0,accounting,low
0.98,0.9,3.0,186.0,4.0,0.0,0,0,sales,low
0.21999999999999997,0.55,4.0,261.0,3.0,1.0,0,0,sales,low
0.13,0.76,5.0,171.0,5.0,0.0,0,0,RandD,medium
0.5,0.76,3.0,174.0,3.0,0.0,0,0,sales,low
0.44,0.53,1.9999999999999998,140.0,3.0,0.0,1,0,sales,low
0.77,0.87,3.0,275.0,4.0,1.0,0,0,support,low
0.73,0.89,5.0,236.0,6.0,0.0,1,0,product_mng,low
0.65,1.0,4.0,229.0,4.0,0.0,0,0,product_mng,low
0.63,0.81,5.0,189.0,3.0,0.0,0,0,technical,low
0.57,0.49,4.0,247.0,2.0,0.0,0,0,management,high
0.75,0.89,6.0,250.0,2.0,0.0,0,0,marketing,low
0.77,0.75,3.0,170.0,7.0,0.0,0,0,sales,medium
0.73,0.78,3.0,262.0,7.0,1.0,0,1,management,high
0.78,0.5,4.0,212.0,2.0,0.0,0,0,sales,low
0.83,0.9,3.0,179.0,2.0,1.0,0,0,product_mng,low
0.69,0.94,5.0,259.0,2.0,0.0,0,0,product_mng,low
0.52,0.96,4.0,171.0,2.0,0.0,0,0,sales,low
0.14,0.73,5.0,266.0,6.0,0.0,0,0,sales,medium
0.72,0.85,5.0,246.0,5.0,0.0,1,0,sales,low
0.82,0.94,3.0,253.0,2.0,0.0,0,0,hr,medium
0.72,0.81,4.0,144.0,2.0,0.0,0,0,product_mng,low
0.89,0.95,3.0,246.0,4.0,0.0,0,0,support,medium
0.15000000000000002,0.74,6.0,144.0,7.0,0.0,0,1,management,high
0.83,0.71,3.0,234.0,4.0,0.0,0,0,accounting,medium
0.71,0.62,4.0,192.0,4.0,0.0,0,0,sales,low
0.08999999999999997,0.97,7.0,254.0,4.0,1.0,1,0,RandD,low
0.97,0.97,5.0,192.0,2.0,0.0,0,0,sales,low
0.19,0.97,6.0,269.0,6.0,0.0,0,0,hr,medium
0.6,0.45,3.0,104.0,4.0,0.0,0,0,product_mng,medium
0.92,0.67,3.0,149.0,3.0,0.0,0,0,sales,low
0.58,0.84,4.0,150.0,4.0,1.0,0,0,sales,low
0.51,0.98,4.0,269.0,3.0,0.0,0,0,accounting,low
0.92,0.99,5.0,255.0,6.0,0.0,1,0,sales,low
0.75,1.0,4.0,216.0,6.0,0.0,1,0,technical,low
0.59,0.8,5.0,247.0,3.0,0.0,0,0,accounting,low
0.72,0.52,3.0,143.0,4.0,1.0,0,0,support,low
0.55,0.46,4.0,226.0,5.0,0.0,0,0,sales,medium
0.10999999999999999,0.87,6.0,254.0,4.0,0.0,1,0,hr,low
0.64,0.66,3.0,218.0,3.0,0.0,0,0,technical,low
0.62,0.89,4.0,261.0,2.0,0.0,0,0,technical,low
0.97,0.55,4.0,181.0,5.0,1.0,0,0,RandD,medium
0.73,0.68,3.0,121.0,5.0,0.0,0,0,RandD,medium
0.58,0.88,5.0,178.0,4.0,0.0,0,0,sales,low
0.62,0.5,4.0,198.0,3.0,1.0,0,0,technical,low
0.55,0.71,4.0,223.0,3.0,0.0,0,0,sales,low
0.55,0.91,3.0,243.0,4.0,0.0,0,0,support,medium
0.44,0.51,1.9999999999999998,134.0,3.0,0.0,1,0,hr,low
0.87,0.9,4.0,214.0,3.0,0.0,0,0,technical,low
0.09999999999999998,0.83,6.0,295.0,4.0,0.0,1,0,product_mng,low
0.96,0.85,4.0,247.0,3.0,0.0,0,0,sales,low
0.32,0.5,1.9999999999999998,135.0,5.0,0.0,1,0,sales,low
0.6,0.7,4.0,265.0,4.0,1.0,0,0,accounting,medium
0.77,0.8,4.0,167.0,3.0,0.0,0,0,sales,low
0.77,1.0,4.0,272.0,5.0,0.0,1,0,sales,low
0.9,1.0,5.0,232.0,5.0,0.0,1,0,technical,low
1.0,0.83,4.0,280.0,4.0,1.0,0,0,sales,low
0.09999999999999998,0.78,6.0,310.0,4.0,0.0,1,0,sales,low
0.8,0.96,4.0,160.0,4.0,0.0,0,0,product_mng,low
0.79,0.86,5.0,270.0,2.0,0.0,0,0,management,medium
0.79,0.56,5.0,250.0,2.0,1.0,0,1,management,high
0.4,1.0,6.0,206.0,2.0,0.0,0,0,sales,low
0.83,0.92,5.0,267.0,6.0,0.0,1,0,support,low
0.71,0.59,4.0,143.0,2.0,0.0,0,0,hr,medium
0.67,0.57,4.0,165.0,3.0,0.0,0,0,RandD,medium
0.34,0.59,1.9999999999999998,164.0,2.0,0.0,0,0,sales,low
0.22999999999999998,0.84,5.0,131.0,5.0,0.0,0,0,sales,low
0.96,0.88,4.0,165.0,2.0,0.0,0,0,technical,low
0.17000000000000004,0.84,5.0,216.0,4.0,0.0,0,0,support,low
0.39,0.43,3.0,154.0,3.0,0.0,0,0,marketing,low
0.26,0.95,3.0,195.0,5.0,0.0,0,0,support,medium
0.48,0.89,5.0,179.0,3.0,0.0,0,0,management,medium
0.97,0.61,4.0,262.0,3.0,1.0,0,1,marketing,medium
0.82,0.89,4.0,196.0,3.0,0.0,0,1,technical,medium
0.91,0.96,4.0,232.0,5.0,0.0,1,0,sales,low
0.92,0.76,4.0,258.0,2.0,0.0,0,0,hr,medium
0.68,0.83,3.0,144.0,2.0,0.0,0,0,accounting,low
0.46,0.62,1.9999999999999998,187.0,3.0,0.0,0,0,hr,medium
0.61,0.37,4.0,165.0,6.0,0.0,0,0,marketing,medium
0.69,0.66,3.0,215.0,6.0,0.0,0,0,sales,medium
0.83,0.98,4.0,254.0,5.0,0.0,1,0,technical,low
0.37,0.9,3.0,229.0,6.0,0.0,0,0,RandD,medium
0.99,0.78,4.0,140.0,3.0,0.0,0,0,sales,low
0.99,0.94,5.0,151.0,3.0,0.0,0,0,product_mng,low
0.08999999999999997,0.87,6.0,266.0,4.0,0.0,1,0,support,low
0.49,0.99,6.0,205.0,5.0,0.0,0,0,technical,medium
0.67,0.97,4.0,196.0,3.0,0.0,0,0,support,low
0.57,0.72,4.0,221.0,3.0,0.0,0,0,accounting,low
0.99,0.79,4.0,133.0,2.0,0.0,0,0,sales,low
0.5,0.81,3.0,148.0,2.0,0.0,0,0,sales,low
0.53,0.99,3.0,188.0,3.0,0.0,0,0,technical,low
0.98,0.44,4.0,154.0,6.0,1.0,0,0,sales,medium
0.58,0.93,5.0,235.0,2.0,0.0,0,0,management,medium
0.5,0.5,4.0,184.0,3.0,0.0,0,0,support,low
0.54,0.53,4.0,183.0,3.0,0.0,0,0,product_mng,low
0.92,0.69,3.0,192.0,3.0,0.0,0,0,accounting,medium
0.10999999999999999,0.78,7.0,248.0,4.0,0.0,1,0,sales,low
0.9,0.56,3.0,151.0,3.0,0.0,0,0,sales,low
0.99,0.73,4.0,240.0,4.0,0.0,0,0,accounting,medium
0.54,0.81,3.0,145.0,2.0,0.0,0,0,marketing,low
0.76,0.79,3.0,162.0,2.0,1.0,0,0,technical,low
0.61,0.83,5.0,269.0,5.0,1.0,0,0,sales,low
0.74,0.75,4.0,257.0,3.0,0.0,0,0,support,low
0.6,0.53,5.0,103.0,2.0,0.0,0,0,sales,low
0.55,0.68,3.0,185.0,2.0,0.0,0,0,sales,low
0.57,0.75,5.0,171.0,4.0,0.0,0,0,support,low
0.24,0.42,5.0,210.0,5.0,0.0,0,0,accounting,medium
0.85,0.83,4.0,219.0,3.0,0.0,0,0,technical,low
0.74,0.71,4.0,243.0,3.0,0.0,0,0,technical,low
0.81,0.83,3.0,132.0,4.0,0.0,0,0,sales,low
0.65,0.52,5.0,149.0,3.0,0.0,0,0,sales,low
0.88,0.89,1.9999999999999998,160.0,4.0,0.0,0,0,support,medium
0.09999999999999998,0.86,6.0,278.0,4.0,0.0,1,0,technical,low
0.46,0.55,1.9999999999999998,145.0,3.0,0.0,1,0,technical,low
0.83,0.71,3.0,243.0,2.0,1.0,0,0,product_mng,low
0.71,0.68,4.0,221.0,4.0,0.0,0,0,technical,medium
0.48,0.93,3.0,150.0,10.0,0.0,0,0,technical,medium
0.78,0.43,4.0,275.0,3.0,0.0,0,0,product_mng,low
0.79,0.89,3.0,252.0,2.0,0.0,0,0,hr,medium
0.66,0.57,5.0,161.0,5.0,0.0,1,0,technical,low
0.63,0.98,4.0,210.0,3.0,0.0,0,0,sales,low
0.57,0.86,3.0,258.0,2.0,0.0,0,0,sales,low
0.95,0.95,4.0,137.0,4.0,0.0,0,0,management,medium
0.8,0.9,4.0,211.0,8.0,0.0,0,0,accounting,medium
0.79,0.65,3.0,235.0,10.0,0.0,0,0,technical,medium
0.15000000000000002,0.9,5.0,284.0,4.0,0.0,0,0,support,low
0.55,0.97,5.0,125.0,4.0,0.0,0,0,sales,low
0.81,0.77,4.0,239.0,3.0,0.0,0,0,sales,low
0.72,0.8,3.0,222.0,3.0,0.0,0,0,product_mng,low
0.56,0.9,3.0,235.0,2.0,0.0,0,0,technical,low
0.59,0.96,5.0,211.0,3.0,0.0,0,0,sales,low
0.51,0.61,4.0,251.0,2.0,1.0,0,0,support,low
0.5,0.68,3.0,245.0,4.0,0.0,0,0,marketing,medium
0.98,0.56,3.0,187.0,3.0,0.0,0,0,RandD,medium
0.89,0.59,3.0,247.0,4.0,0.0,0,0,technical,medium
0.89,0.88,5.0,228.0,5.0,1.0,1,0,support,low
0.73,0.9,3.0,274.0,2.0,0.0,0,0,support,low
0.51,0.52,3.0,164.0,3.0,0.0,0,0,support,low
0.69,0.69,4.0,167.0,3.0,1.0,0,0,support,low
0.39,0.55,1.9999999999999998,159.0,3.0,0.0,1,0,technical,low
0.83,0.89,4.0,136.0,3.0,0.0,0,0,sales,low
0.88,0.68,5.0,157.0,4.0,1.0,0,0,marketing,low
0.65,0.94,4.0,174.0,3.0,0.0,0,0,sales,low
0.89,0.75,5.0,258.0,2.0,0.0,0,0,sales,low
0.71,0.54,4.0,188.0,6.0,0.0,0,0,technical,medium
0.89,0.94,5.0,223.0,3.0,0.0,0,0,sales,low
0.95,0.79,4.0,174.0,3.0,0.0,0,0,accounting,low
0.79,0.93,5.0,268.0,5.0,0.0,1,0,technical,low
0.76,0.93,5.0,238.0,5.0,0.0,1,0,product_mng,low
0.79,1.0,4.0,229.0,5.0,1.0,1,0,management,low
0.68,0.78,3.0,232.0,3.0,0.0,0,0,sales,low
0.51,0.94,4.0,155.0,3.0,0.0,0,0,product_mng,low
0.39,0.48,1.9999999999999998,141.0,3.0,0.0,1,0,product_mng,low
0.78,0.63,3.0,192.0,2.0,0.0,0,0,support,low
0.99,0.51,4.0,232.0,3.0,0.0,0,0,RandD,medium
0.81,0.61,5.0,231.0,2.0,0.0,0,0,RandD,medium
0.74,0.97,3.0,239.0,4.0,1.0,0,0,sales,low
0.10999999999999999,0.93,6.0,282.0,4.0,0.0,1,0,sales,low
0.43,0.53,1.9999999999999998,150.0,3.0,0.0,1,0,sales,low
0.44,0.57,5.0,183.0,2.0,1.0,0,0,sales,low
0.99,0.81,3.0,183.0,2.0,0.0,0,0,technical,low
0.87,0.83,4.0,215.0,2.0,0.0,0,0,sales,low
0.57,0.61,5.0,254.0,5.0,0.0,0,0,marketing,medium
0.83,0.9,3.0,195.0,3.0,0.0,0,0,support,low
0.85,1.0,4.0,234.0,5.0,0.0,1,0,hr,low
0.43,0.6,3.0,138.0,3.0,0.0,0,1,RandD,medium
0.66,0.69,3.0,257.0,2.0,0.0,0,0,support,low
0.19,0.64,5.0,181.0,4.0,1.0,0,0,support,low
0.55,0.67,3.0,150.0,2.0,0.0,0,1,sales,medium
0.45,0.48,1.9999999999999998,158.0,3.0,0.0,1,0,technical,low
0.98,0.53,4.0,214.0,2.0,0.0,0,0,sales,low
0.74,0.55,6.0,130.0,2.0,0.0,0,0,support,low
0.75,0.53,4.0,224.0,4.0,1.0,0,0,support,low
0.18,0.84,4.0,231.0,5.0,0.0,0,0,sales,medium
0.69,0.74,1.9999999999999998,271.0,2.0,0.0,0,0,product_mng,low
0.99,0.73,5.0,197.0,4.0,1.0,0,0,technical,low
0.66,0.66,4.0,273.0,4.0,1.0,0,0,product_mng,low
0.5,0.95,3.0,166.0,4.0,1.0,0,0,technical,low
0.73,0.51,3.0,244.0,2.0,0.0,0,0,sales,low
0.49,0.59,4.0,137.0,4.0,0.0,0,0,technical,medium
0.41,0.48,6.0,165.0,4.0,0.0,0,0,product_mng,low
0.51,0.86,3.0,182.0,10.0,0.0,0,0,sales,medium
0.69,0.43,5.0,113.0,8.0,0.0,0,0,technical,medium
0.91,0.67,5.0,137.0,3.0,0.0,0,0,management,medium
0.51,0.76,4.0,140.0,3.0,0.0,0,0,support,low
0.48,0.7,3.0,213.0,10.0,0.0,0,0,sales,medium
0.92,0.64,1.9999999999999998,104.0,7.0,0.0,0,0,product_mng,medium
0.46,0.49,1.9999999999999998,138.0,3.0,0.0,1,0,support,low
0.79,0.5,3.0,213.0,3.0,1.0,0,0,support,low
0.97,0.78,3.0,268.0,3.0,1.0,0,0,technical,low
0.64,0.89,3.0,175.0,3.0,1.0,0,0,product_mng,low
0.58,0.9,3.0,209.0,2.0,0.0,0,0,management,high
0.78,0.49,4.0,222.0,2.0,0.0,0,0,marketing,low
0.97,0.6,5.0,133.0,2.0,0.0,0,0,RandD,low
0.20999999999999996,0.76,5.0,239.0,2.0,0.0,0,0,RandD,low
0.58,0.57,5.0,105.0,6.0,0.0,0,0,product_mng,medium
0.13,0.94,4.0,213.0,5.0,1.0,0,0,hr,medium
0.58,0.59,4.0,224.0,3.0,0.0,0,0,sales,low
0.52,0.55,3.0,225.0,2.0,0.0,0,0,technical,low
0.74,0.89,5.0,229.0,6.0,0.0,1,0,support,low
0.76,0.95,4.0,259.0,5.0,0.0,1,0,RandD,low
0.84,0.84,5.0,238.0,5.0,0.0,1,0,support,low
0.57,0.67,3.0,207.0,2.0,0.0,0,0,technical,low
0.91,0.43,4.0,117.0,5.0,1.0,0,0,technical,medium
0.41,0.68,4.0,273.0,3.0,0.0,0,0,sales,low
0.63,0.64,3.0,243.0,3.0,0.0,0,0,technical,low
0.39,0.51,1.9999999999999998,137.0,3.0,0.0,1,0,technical,low
0.67,0.67,4.0,192.0,4.0,0.0,0,0,product_mng,medium
0.39,0.46,1.9999999999999998,159.0,3.0,0.0,1,0,sales,low
0.75,0.81,1.9999999999999998,247.0,4.0,0.0,0,0,hr,medium
0.97,0.61,4.0,262.0,3.0,1.0,0,1,marketing,medium
0.53,0.91,4.0,167.0,4.0,0.0,0,0,management,high
0.56,0.71,5.0,243.0,3.0,0.0,0,0,technical,low
0.13,0.62,5.0,268.0,3.0,0.0,0,0,sales,low
0.31,0.87,4.0,184.0,3.0,0.0,1,0,technical,low
0.52,0.82,3.0,138.0,2.0,1.0,0,0,support,low
0.59,0.55,4.0,235.0,2.0,0.0,0,0,product_mng,low
0.62,0.75,3.0,149.0,2.0,1.0,0,0,technical,low
0.26,0.85,6.0,152.0,4.0,0.0,0,0,support,low
1.0,0.93,3.0,264.0,4.0,0.0,0,0,support,medium
0.82,0.71,3.0,150.0,3.0,0.0,0,0,support,low
0.59,0.49,4.0,149.0,4.0,0.0,0,0,support,low
0.37,0.74,5.0,117.0,3.0,0.0,0,0,product_mng,low
0.62,0.69,3.0,207.0,4.0,0.0,0,0,product_mng,medium
0.53,0.51,6.0,272.0,5.0,0.0,0,0,technical,medium
0.10999999999999999,0.84,7.0,310.0,4.0,0.0,1,0,sales,low
0.38,0.5,3.0,196.0,3.0,0.0,0,0,sales,low
0.85,0.58,4.0,186.0,7.0,0.0,0,0,sales,medium
0.92,0.92,3.0,159.0,3.0,0.0,0,0,product_mng,low
0.4,0.46,1.9999999999999998,127.0,3.0,0.0,1,0,hr,low
0.78,0.68,1.9999999999999998,159.0,3.0,1.0,0,0,support,low
0.17000000000000004,0.77,4.0,151.0,6.0,0.0,0,0,technical,medium
0.09999999999999998,0.95,6.0,264.0,5.0,0.0,1,0,RandD,low
0.6,0.91,1.9999999999999998,168.0,4.0,0.0,0,0,hr,medium
0.8,0.56,1.9999999999999998,204.0,3.0,0.0,0,0,sales,low
0.82,0.7,3.0,149.0,2.0,0.0,0,0,sales,low
0.86,0.51,3.0,230.0,3.0,0.0,0,0,support,low
0.78,0.8,3.0,256.0,2.0,0.0,0,0,product_mng,low
0.84,0.84,3.0,150.0,4.0,0.0,0,0,sales,low
0.36,0.55,1.9999999999999998,141.0,3.0,0.0,1,0,hr,low
0.45,0.5,1.9999999999999998,150.0,3.0,0.0,1,0,support,low
0.43,0.57,1.9999999999999998,157.0,3.0,0.0,1,0,sales,low
0.4,0.5,1.9999999999999998,141.0,3.0,1.0,1,0,technical,low
0.96,0.61,4.0,158.0,6.0,0.0,0,0,technical,medium
0.77,0.83,5.0,216.0,4.0,0.0,0,0,product_mng,low
0.53,0.47,6.0,106.0,6.0,0.0,0,0,management,high
0.44,0.97,4.0,240.0,5.0,1.0,0,0,technical,medium
0.93,0.99,3.0,169.0,3.0,0.0,0,0,technical,low
0.83,0.98,4.0,259.0,5.0,0.0,1,0,support,low
0.91,0.51,1.9999999999999998,211.0,2.0,0.0,0,0,accounting,low
0.59,0.37,3.0,125.0,2.0,0.0,0,0,RandD,medium
0.44,0.46,1.9999999999999998,138.0,3.0,0.0,1,0,technical,low
0.87,0.88,5.0,240.0,5.0,0.0,1,0,product_mng,low
0.49,0.71,1.9999999999999998,117.0,3.0,0.0,0,0,marketing,low
0.83,0.85,4.0,263.0,3.0,0.0,0,0,support,low
0.89,0.56,3.0,224.0,2.0,0.0,0,0,support,low
0.87,0.91,4.0,228.0,5.0,0.0,1,0,sales,low
0.84,0.57,4.0,234.0,3.0,0.0,0,0,technical,low
0.39,0.46,1.9999999999999998,136.0,3.0,0.0,1,0,support,low
0.9,0.54,3.0,272.0,2.0,0.0,0,0,product_mng,low
0.4,0.47,1.9999999999999998,144.0,3.0,0.0,1,0,hr,low
0.84,0.41,6.0,255.0,6.0,1.0,0,0,sales,medium
0.82,1.0,4.0,229.0,6.0,0.0,1,0,hr,low
0.45,0.61,5.0,179.0,5.0,0.0,0,0,hr,medium
0.82,0.65,4.0,210.0,2.0,0.0,0,0,accounting,low
0.97,0.55,5.0,212.0,6.0,0.0,0,0,sales,medium
0.72,0.53,3.0,179.0,3.0,0.0,0,0,support,low
0.36,0.56,1.9999999999999998,138.0,3.0,0.0,1,0,accounting,low
0.52,0.72,4.0,186.0,2.0,0.0,0,0,sales,low
0.67,0.64,3.0,198.0,2.0,1.0,0,0,management,medium
0.59,1.0,1.9999999999999998,155.0,5.0,0.0,1,0,sales,low
0.10999999999999999,0.95,6.0,245.0,4.0,0.0,1,0,management,low
0.58,0.6,4.0,222.0,3.0,0.0,0,0,technical,low
0.96,0.78,1.9999999999999998,284.0,3.0,0.0,0,0,RandD,medium
0.98,0.63,3.0,169.0,2.0,0.0,0,0,marketing,low
0.19,0.58,4.0,173.0,5.0,0.0,0,0,accounting,medium
0.58,0.86,4.0,257.0,3.0,0.0,0,0,sales,low
0.39,0.89,3.0,188.0,5.0,0.0,0,0,support,medium
0.69,0.81,3.0,214.0,2.0,0.0,0,0,product_mng,low
0.6,0.52,5.0,140.0,3.0,0.0,0,0,support,low
0.67,0.75,3.0,194.0,3.0,0.0,0,0,hr,medium
0.93,0.89,4.0,209.0,2.0,0.0,0,0,RandD,low
0.62,0.64,4.0,185.0,2.0,0.0,0,0,product_mng,low
0.82,0.97,5.0,263.0,5.0,0.0,1,0,hr,low
0.86,0.84,4.0,246.0,6.0,0.0,1,0,product_mng,low
0.72,0.56,4.0,176.0,2.0,0.0,0,0,hr,medium
0.79,0.71,3.0,202.0,3.0,0.0,0,0,product_mng,low
0.78,0.57,3.0,209.0,3.0,0.0,0,0,product_mng,low
0.08999999999999997,0.85,6.0,297.0,4.0,0.0,1,0,hr,low
0.38,0.53,1.9999999999999998,146.0,3.0,0.0,1,0,support,low
0.63,0.95,4.0,134.0,3.0,0.0,0,0,support,low
0.6,0.62,4.0,135.0,2.0,1.0,0,0,sales,low
0.37,0.5,1.9999999999999998,141.0,3.0,0.0,1,0,sales,low
0.94,0.48,4.0,260.0,4.0,0.0,0,0,accounting,medium
0.73,0.91,4.0,241.0,2.0,1.0,0,0,accounting,low
0.96,0.74,5.0,244.0,2.0,1.0,0,0,product_mng,low
0.89,1.0,4.0,226.0,2.0,1.0,0,0,technical,low
0.42,0.75,3.0,163.0,2.0,1.0,0,0,sales,low
0.75,0.59,5.0,149.0,4.0,0.0,0,0,sales,low
0.58,0.71,3.0,205.0,3.0,0.0,0,0,support,low
0.96,0.98,5.0,248.0,3.0,0.0,0,0,product_mng,low
0.62,0.91,3.0,269.0,8.0,0.0,0,0,support,medium
0.92,0.64,1.9999999999999998,104.0,7.0,0.0,0,0,product_mng,medium
0.55,0.89,4.0,209.0,3.0,0.0,0,0,RandD,medium
0.42,0.47,1.9999999999999998,139.0,3.0,1.0,1,0,product_mng,low
0.82,0.62,4.0,160.0,3.0,0.0,0,0,sales,low
0.87,0.77,3.0,190.0,3.0,0.0,0,0,management,high
0.72,0.57,4.0,224.0,4.0,0.0,0,0,RandD,medium
0.95,0.55,5.0,185.0,2.0,0.0,0,0,support,low
0.75,0.89,5.0,154.0,4.0,0.0,0,0,hr,medium
0.78,0.4,4.0,145.0,5.0,1.0,0,1,sales,medium
0.32,0.73,3.0,180.0,6.0,0.0,0,0,support,medium
0.4,0.59,3.0,111.0,4.0,1.0,0,0,product_mng,low
0.66,0.77,4.0,188.0,2.0,0.0,0,0,technical,low
0.45,0.49,1.9999999999999998,134.0,3.0,0.0,1,0,RandD,low
0.97,0.4,4.0,258.0,4.0,1.0,0,0,technical,medium
0.38,0.46,1.9999999999999998,137.0,3.0,0.0,1,0,technical,low
0.41,0.46,1.9999999999999998,128.0,3.0,0.0,1,0,accounting,low
0.6,0.49,5.0,259.0,4.0,0.0,0,0,technical,medium
0.63,0.56,4.0,228.0,3.0,0.0,0,0,accounting,medium
0.83,0.55,5.0,247.0,3.0,0.0,0,0,sales,low
0.57,0.65,3.0,163.0,2.0,0.0,0,0,support,low
0.28,0.77,3.0,221.0,3.0,0.0,0,0,sales,low
0.68,0.61,4.0,147.0,3.0,0.0,0,0,accounting,low
0.41,0.56,1.9999999999999998,154.0,3.0,0.0,1,1,support,medium
0.55,0.61,4.0,272.0,4.0,1.0,0,0,marketing,medium
0.10999999999999999,0.95,7.0,300.0,4.0,0.0,1,0,management,low
0.96,0.63,4.0,142.0,4.0,0.0,0,0,technical,medium
0.2,0.77,6.0,213.0,4.0,0.0,0,0,support,low
0.58,0.79,1.9999999999999998,274.0,4.0,0.0,0,0,support,medium
0.10999999999999999,0.84,6.0,251.0,4.0,0.0,1,0,technical,low
0.67,0.52,4.0,262.0,2.0,0.0,0,0,support,low
0.73,1.0,5.0,230.0,5.0,0.0,1,0,sales,low
0.96,0.81,3.0,247.0,3.0,0.0,0,0,RandD,medium
0.84,0.84,6.0,261.0,5.0,0.0,0,0,product_mng,medium
0.22999999999999998,0.48,3.0,139.0,4.0,0.0,0,0,product_mng,medium
0.85,0.8,4.0,158.0,3.0,0.0,0,0,support,low
0.08999999999999997,0.79,6.0,275.0,4.0,0.0,1,0,sales,low
0.69,0.87,5.0,174.0,3.0,0.0,0,0,support,low
0.43,0.53,1.9999999999999998,160.0,3.0,0.0,1,0,support,low
0.67,0.52,4.0,207.0,3.0,0.0,0,0,product_mng,low
0.41,0.45,1.9999999999999998,144.0,3.0,1.0,1,0,product_mng,low
0.84,0.74,4.0,226.0,2.0,0.0,0,0,accounting,low
0.71,0.57,3.0,209.0,2.0,0.0,0,0,technical,low
0.91,0.81,4.0,135.0,2.0,0.0,0,0,marketing,low
0.54,0.58,3.0,169.0,2.0,1.0,0,0,technical,low
0.18,0.51,6.0,227.0,2.0,0.0,0,0,support,low
0.83,1.0,5.0,269.0,5.0,0.0,1,0,product_mng,low
0.67,0.69,3.0,231.0,3.0,0.0,0,1,technical,medium
0.87,0.64,3.0,187.0,2.0,0.0,0,0,technical,low
0.34,0.46,5.0,131.0,3.0,0.0,0,0,marketing,low
0.37,0.48,1.9999999999999998,129.0,3.0,0.0,1,0,support,low
0.37,0.51,1.9999999999999998,154.0,3.0,1.0,1,0,sales,low
0.5,0.6,5.0,216.0,3.0,0.0,0,0,sales,low
0.9,0.99,5.0,260.0,5.0,0.0,1,0,sales,low
0.91,0.95,3.0,189.0,2.0,0.0,0,0,sales,low
0.42,0.55,1.9999999999999998,148.0,3.0,0.0,1,0,sales,low
0.93,0.6,3.0,188.0,3.0,0.0,0,0,marketing,low
0.6,0.63,5.0,267.0,3.0,0.0,0,0,support,low
0.59,0.88,3.0,159.0,2.0,0.0,0,0,technical,low
0.79,0.92,3.0,204.0,3.0,0.0,0,0,support,low
0.96,0.81,3.0,212.0,3.0,0.0,0,0,support,low
0.86,0.84,5.0,254.0,5.0,0.0,1,0,product_mng,low
0.63,0.59,4.0,171.0,4.0,0.0,0,0,RandD,medium
0.95,0.67,4.0,270.0,4.0,0.0,0,0,support,medium
0.98,0.72,3.0,252.0,2.0,0.0,0,0,product_mng,low
0.79,0.88,4.0,188.0,3.0,0.0,0,0,support,low
0.08999999999999997,0.8,6.0,301.0,5.0,0.0,1,0,product_mng,low
0.7,0.74,3.0,253.0,4.0,1.0,0,0,support,low
0.72,0.96,3.0,143.0,3.0,0.0,0,0,sales,low
0.66,0.91,3.0,191.0,4.0,0.0,0,0,technical,medium
0.43,0.5,4.0,121.0,5.0,1.0,0,0,support,low
0.58,1.0,4.0,220.0,10.0,0.0,0,0,marketing,medium
0.96,0.83,3.0,177.0,4.0,0.0,0,0,technical,medium
0.62,0.91,3.0,251.0,10.0,0.0,0,0,sales,medium
0.82,0.71,1.9999999999999998,209.0,5.0,0.0,0,1,marketing,medium
0.59,0.51,3.0,203.0,2.0,1.0,0,0,product_mng,low
0.68,1.0,3.0,148.0,4.0,1.0,0,0,sales,low
0.56,0.68,3.0,269.0,3.0,1.0,0,0,technical,low
